Product ID,SKU,Product Name,Brand,Category,Subcategory,Description,Original Price ($),Discount (%),Sale Price ($),Currency,Stock Quantity,Stock Status,Rating,Review Count,Weight (kg),Color,Size,Is Featured,Is New Arrival,Is Bestseller,Date Added,Tags,Image URL,Product URL
PROD-000331,BEA-00331-197,MAC Volumizing Concealer,MAC,Beauty & Health,Skincare,Volumizing Concealer by MAC. High-quality retail product with excellent durability and performance. Perfect for everyday use.,100.98,0,100.98,USD,843,In Stock,3.4,6510,23.43,Beige,7,Yes,Yes,No,2024-03-24,"beauty & health, mac, concealer, volumizing",https://images.retail-demo.com/beauty-health/concealer-5.jpg,https://retail-demo.com/products/prod-000331
PROD-000148,FOO-00148-817,Oreo Organic Almond Butter,Oreo,Food & Grocery,Beverages,Organic Almond Butter by Oreo. High-quality retail product with excellent durability and performance. Perfect for everyday use.,37.79,40,22.67,USD,2822,In Stock,3.1,6946,13.57,Black,N/A,Yes,No,No,2022-03-06,"food & grocery, oreo, almond butter, organic",https://images.retail-demo.com/food-grocery/almond-butter-3.jpg,https://retail-demo.com/products/prod-000148
PROD-000047,ELE-00047-666,LG Advanced Action Camera,LG,Electronics,Smart Home,Advanced Action Camera by LG. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1738.7,10,1564.83,USD,3876,In Stock,4.3,6051,8.66,Orange,7,No,No,Yes,2024-07-18,"electronics, lg, action camera, advanced",https://images.retail-demo.com/electronics/action-camera-3.jpg,https://retail-demo.com/products/prod-000047
PROD-000378,SPO-00378-487,Wilson Durable Camping Stove,Wilson,Sports & Outdoors,Team Sports,Durable Camping Stove by Wilson. High-quality retail product with excellent durability and performance. Perfect for everyday use.,60.32,20,48.26,USD,1309,In Stock,4.5,8388,9.58,Silver,M,No,No,Yes,2022-11-04,"sports & outdoors, wilson, camping stove, durable",https://images.retail-demo.com/sports-outdoors/camping-stove-2.jpg,https://retail-demo.com/products/prod-000378
PROD-000021,ELE-00021-860,Philips Ultra Dash Cam,Philips,Electronics,Smart Home,Ultra Dash Cam by Philips. High-quality retail product with excellent durability and performance. Perfect for everyday use.,2349.15,0,2349.15,USD,876,In Stock,3.5,14582,3.97,Blue,8,No,No,No,2023-02-21,"electronics, philips, dash cam, ultra",https://images.retail-demo.com/electronics/dash-cam-3.jpg,https://retail-demo.com/products/prod-000021
PROD-000413,SPO-00413-856,Patagonia High-Performance Elliptical,Patagonia,Sports & Outdoors,Gym & Fitness,High-Performance Elliptical by Patagonia. High-quality retail product with excellent durability and performance. Perfect for everyday use.,18.37,0,18.37,USD,4847,In Stock,4.2,14916,16.51,Green,11,No,No,No,2023-04-29,"sports & outdoors, patagonia, elliptical, high-performance",https://images.retail-demo.com/sports-outdoors/elliptical-4.jpg,https://retail-demo.com/products/prod-000413
PROD-000237,HOM-00237-223,Albany Park Modern Throw Pillow,Albany Park,Home & Furniture,Storage,Modern Throw Pillow by Albany Park. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1014.15,30,709.9,USD,1207,In Stock,4.6,11105,11.28,Gray,L,No,Yes,Yes,2022-03-29,"home & furniture, albany park, throw pillow, modern",https://images.retail-demo.com/home-furniture/throw-pillow-4.jpg,https://retail-demo.com/products/prod-000237
PROD-000236,HOM-00236-528,Floyd Farmhouse Blanket,Floyd,Home & Furniture,Lighting,Farmhouse Blanket by Floyd. High-quality retail product with excellent durability and performance. Perfect for everyday use.,470.47,0,470.47,USD,4280,In Stock,4.7,13413,17.21,Multicolor,6,No,No,Yes,2023-09-05,"home & furniture, floyd, blanket, farmhouse",https://images.retail-demo.com/home-furniture/blanket-1.jpg,https://retail-demo.com/products/prod-000236
PROD-000252,HOM-00252-770,La-Z-Boy Minimalist Coffee Table,La-Z-Boy,Home & Furniture,Living Room,Minimalist Coffee Table by La-Z-Boy. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1487.01,30,1040.91,USD,2749,In Stock,4.5,3004,5.63,Red,10,No,No,No,2023-11-10,"home & furniture, la-z-boy, coffee table, minimalist",https://images.retail-demo.com/home-furniture/coffee-table-3.jpg,https://retail-demo.com/products/prod-000252
PROD-000470,TOY-00470-693,Playmobil Classic Slime Kit,Playmobil,Toys & Games,Educational,Classic Slime Kit by Playmobil. High-quality retail product with excellent durability and performance. Perfect for everyday use.,41.02,15,34.87,USD,2272,In Stock,3.1,2389,8.87,Gold,7,No,No,No,2022-05-20,"toys & games, playmobil, slime kit, classic",https://images.retail-demo.com/toys-games/slime-kit-1.jpg,https://retail-demo.com/products/prod-000470
PROD-000471,TOY-00471-104,Crayola Educational Robot Kit,Crayola,Toys & Games,Arts & Crafts,Educational Robot Kit by Crayola. High-quality retail product with excellent durability and performance. Perfect for everyday use.,108.11,5,102.7,USD,4400,In Stock,4.9,2819,2.56,Red,N/A,No,No,No,2023-01-15,"toys & games, crayola, robot kit, educational",https://images.retail-demo.com/toys-games/robot-kit-4.jpg,https://retail-demo.com/products/prod-000471
PROD-000270,HOM-00270-863,Floyd Farmhouse Blinds,Floyd,Home & Furniture,Decor,Farmhouse Blinds by Floyd. High-quality retail product with excellent durability and performance. Perfect for everyday use.,907.23,25,680.42,USD,4074,In Stock,3.9,1949,0.54,Navy,One Size,Yes,No,No,2022-01-01,"home & furniture, floyd, blinds, farmhouse",https://images.retail-demo.com/home-furniture/blinds-1.jpg,https://retail-demo.com/products/prod-000270
PROD-000127,CLO-00127-610,Under Armour Modern Jumpsuit,Under Armour,Clothing & Apparel,Kids',Modern Jumpsuit by Under Armour. High-quality retail product with excellent durability and performance. Perfect for everyday use.,65.04,0,65.04,USD,3824,In Stock,4.0,8438,12.48,White,One Size,No,Yes,No,2023-03-17,"clothing & apparel, under armour, jumpsuit, modern",https://images.retail-demo.com/clothing-apparel/jumpsuit-5.jpg,https://retail-demo.com/products/prod-000127
PROD-000544,AUT-00544-686,3M Universal Fit Blind Spot Mirror,3M,Automotive,Exterior Accessories,Universal Fit Blind Spot Mirror by 3M. High-quality retail product with excellent durability and performance. Perfect for everyday use.,222.62,0,222.62,USD,3941,In Stock,4.7,6846,14.19,Multicolor,XXL,No,No,Yes,2022-09-29,"automotive, 3m, blind spot mirror, universal fit",https://images.retail-demo.com/automotive/blind-spot-mirror-2.jpg,https://retail-demo.com/products/prod-000544
PROD-000205,FOO-00205-416,Heinz Natural Orange Juice,Heinz,Food & Grocery,Organic,Natural Orange Juice by Heinz. High-quality retail product with excellent durability and performance. Perfect for everyday use.,46.37,0,46.37,USD,450,In Stock,3.9,9980,18.57,Orange,M,Yes,Yes,No,2022-10-09,"food & grocery, heinz, orange juice, natural",https://images.retail-demo.com/food-grocery/orange-juice-1.jpg,https://retail-demo.com/products/prod-000205
PROD-000477,TOY-00477-855,Melissa & Doug STEM Puzzle,Melissa & Doug,Toys & Games,Action Figures,STEM Puzzle by Melissa & Doug. High-quality retail product with excellent durability and performance. Perfect for everyday use.,101.96,50,50.98,USD,815,In Stock,4.9,491,20.77,Beige,9,Yes,Yes,No,2024-02-23,"toys & games, melissa & doug, puzzle, stem",https://images.retail-demo.com/toys-games/puzzle-5.jpg,https://retail-demo.com/products/prod-000477
PROD-000229,HOM-00229-548,West Elm Rustic Mattress,West Elm,Home & Furniture,Decor,Rustic Mattress by West Elm. High-quality retail product with excellent durability and performance. Perfect for everyday use.,713.94,0,713.94,USD,3161,In Stock,4.4,793,10.55,Gray,N/A,No,No,No,2024-02-15,"home & furniture, west elm, mattress, rustic",https://images.retail-demo.com/home-furniture/mattress-3.jpg,https://retail-demo.com/products/prod-000229
PROD-000561,AUT-00561-809,Pioneer Easy-Install Bug & Tar Remover,Pioneer,Automotive,Electronics,Easy-Install Bug & Tar Remover by Pioneer. High-quality retail product with excellent durability and performance. Perfect for everyday use.,293.72,10,264.35,USD,189,In Stock,3.4,11113,13.37,Blue,9,No,Yes,No,2024-05-24,"automotive, pioneer, bug & tar remover, easy-install",https://images.retail-demo.com/automotive/bug-&-tar-remover-1.jpg,https://retail-demo.com/products/prod-000561
PROD-000004,ELE-00004-146,OnePlus Lite Action Camera,OnePlus,Electronics,Cameras,Lite Action Camera by OnePlus. High-quality retail product with excellent durability and performance. Perfect for everyday use.,2217.06,15,1884.5,USD,569,In Stock,4.2,11548,5.77,Blue,S,No,Yes,No,2024-02-18,"electronics, oneplus, action camera, lite",https://images.retail-demo.com/electronics/action-camera-3.jpg,https://retail-demo.com/products/prod-000004
PROD-000487,TOY-00487-284,Hot Wheels Classic Candy Land,Hot Wheels,Toys & Games,Action Figures,Classic Candy Land by Hot Wheels. High-quality retail product with excellent durability and performance. Perfect for everyday use.,85.78,10,77.2,USD,4485,In Stock,4.2,7430,15.73,Brown,12,No,No,No,2024-10-19,"toys & games, hot wheels, candy land, classic",https://images.retail-demo.com/toys-games/candy-land-2.jpg,https://retail-demo.com/products/prod-000487
PROD-000550,AUT-00550-245,Castrol Premium Car Phone Mount,Castrol,Automotive,Performance,Premium Car Phone Mount by Castrol. High-quality retail product with excellent durability and performance. Perfect for everyday use.,79.12,0,79.12,USD,2621,In Stock,3.6,1622,22.34,Blue,One Size,Yes,Yes,No,2023-02-19,"automotive, castrol, car phone mount, premium",https://images.retail-demo.com/automotive/car-phone-mount-2.jpg,https://retail-demo.com/products/prod-000550
PROD-000235,HOM-00235-677,Wayfair Contemporary Area Rug,Wayfair,Home & Furniture,Living Room,Contemporary Area Rug by Wayfair. High-quality retail product with excellent durability and performance. Perfect for everyday use.,108.33,25,81.25,USD,2200,In Stock,3.9,3711,3.86,Orange,9,Yes,Yes,No,2023-12-06,"home & furniture, wayfair, area rug, contemporary",https://images.retail-demo.com/home-furniture/area-rug-5.jpg,https://retail-demo.com/products/prod-000235
PROD-000351,BEA-00351-671,Benefit Soothing Retinol Serum,Benefit,Beauty & Health,Men's Grooming,Soothing Retinol Serum by Benefit. High-quality retail product with excellent durability and performance. Perfect for everyday use.,32.46,30,22.72,USD,1465,In Stock,4.3,9344,14.0,Orange,S,No,No,Yes,2024-05-24,"beauty & health, benefit, retinol serum, soothing",https://images.retail-demo.com/beauty-health/retinol-serum-1.jpg,https://retail-demo.com/products/prod-000351
PROD-000367,BEA-00367-668,The Ordinary Hydrating Cleanser,The Ordinary,Beauty & Health,Hair Care,Hydrating Cleanser by The Ordinary. High-quality retail product with excellent durability and performance. Perfect for everyday use.,95.73,20,76.58,USD,241,In Stock,4.8,13355,5.72,Green,N/A,No,Yes,Yes,2022-06-29,"beauty & health, the ordinary, cleanser, hydrating",https://images.retail-demo.com/beauty-health/cleanser-4.jpg,https://retail-demo.com/products/prod-000367
PROD-000258,HOM-00258-316,Crate & Barrel Scandinavian Picture Frame,Crate & Barrel,Home & Furniture,Decor,Scandinavian Picture Frame by Crate & Barrel. High-quality retail product with excellent durability and performance. Perfect for everyday use.,346.46,20,277.17,USD,1074,In Stock,3.0,3680,0.65,Brown,M,Yes,No,No,2022-03-18,"home & furniture, crate & barrel, picture frame, scandinavian",https://images.retail-demo.com/home-furniture/picture-frame-4.jpg,https://retail-demo.com/products/prod-000258
PROD-000104,CLO-00104-995,Zara Premium Windbreaker,Zara,Clothing & Apparel,Kids',Premium Windbreaker by Zara. High-quality retail product with excellent durability and performance. Perfect for everyday use.,242.36,0,242.36,USD,3936,In Stock,4.7,859,13.91,White,10,Yes,No,No,2022-06-21,"clothing & apparel, zara, windbreaker, premium",https://images.retail-demo.com/clothing-apparel/windbreaker-2.jpg,https://retail-demo.com/products/prod-000104
PROD-000499,TOY-00499-303,Nerf Creative Checkers,Nerf,Toys & Games,Action Figures,Creative Checkers by Nerf. High-quality retail product with excellent durability and performance. Perfect for everyday use.,55.82,50,27.91,USD,2308,In Stock,4.2,5372,10.42,Gray,One Size,No,No,No,2023-04-05,"toys & games, nerf, checkers, creative",https://images.retail-demo.com/toys-games/checkers-1.jpg,https://retail-demo.com/products/prod-000499
PROD-000421,SPO-00421-551,REI Durable Headlamp,REI,Sports & Outdoors,Running,Durable Headlamp by REI. High-quality retail product with excellent durability and performance. Perfect for everyday use.,597.61,10,537.85,USD,1457,In Stock,4.9,4341,12.34,Multicolor,L,No,Yes,No,2024-10-04,"sports & outdoors, rei, headlamp, durable",https://images.retail-demo.com/sports-outdoors/headlamp-1.jpg,https://retail-demo.com/products/prod-000421
PROD-000295,HOM-00295-927,Crate & Barrel Farmhouse Blinds,Crate & Barrel,Home & Furniture,Dining,Farmhouse Blinds by Crate & Barrel. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1325.65,40,795.39,USD,2985,In Stock,3.3,9292,23.97,Gray,XS,No,Yes,No,2023-03-30,"home & furniture, crate & barrel, blinds, farmhouse",https://images.retail-demo.com/home-furniture/blinds-4.jpg,https://retail-demo.com/products/prod-000295
PROD-000553,AUT-00553-562,Michelin Easy-Install Windshield Sun Shade,Michelin,Automotive,Car Care,Easy-Install Windshield Sun Shade by Michelin. High-quality retail product with excellent durability and performance. Perfect for everyday use.,394.23,5,374.52,USD,4547,In Stock,4.1,6947,0.12,Beige,12,No,Yes,No,2022-01-02,"automotive, michelin, windshield sun shade, easy-install",https://images.retail-demo.com/automotive/windshield-sun-shade-1.jpg,https://retail-demo.com/products/prod-000553
PROD-000082,CLO-00082-973,Levi's Formal Skirt,Levi's,Clothing & Apparel,Outerwear,Formal Skirt by Levi's. High-quality retail product with excellent durability and performance. Perfect for everyday use.,156.6,20,125.28,USD,937,In Stock,3.2,11502,16.31,Silver,7,No,No,No,2024-07-13,"clothing & apparel, levi's, skirt, formal",https://images.retail-demo.com/clothing-apparel/skirt-2.jpg,https://retail-demo.com/products/prod-000082
PROD-000494,TOY-00494-471,Hot Wheels Adventure Puzzle,Hot Wheels,Toys & Games,Building Toys,Adventure Puzzle by Hot Wheels. High-quality retail product with excellent durability and performance. Perfect for everyday use.,87.63,50,43.81,USD,1187,In Stock,3.5,4555,17.92,Gold,XL,Yes,No,No,2022-03-13,"toys & games, hot wheels, puzzle, adventure",https://images.retail-demo.com/toys-games/puzzle-1.jpg,https://retail-demo.com/products/prod-000494
PROD-000341,BEA-00341-430,Neutrogena Anti-Aging Body Lotion,Neutrogena,Beauty & Health,Makeup,Anti-Aging Body Lotion by Neutrogena. High-quality retail product with excellent durability and performance. Perfect for everyday use.,80.56,5,76.53,USD,2556,In Stock,3.9,11169,15.77,Black,10,Yes,No,No,2024-09-12,"beauty & health, neutrogena, body lotion, anti-aging",https://images.retail-demo.com/beauty-health/body-lotion-3.jpg,https://retail-demo.com/products/prod-000341
PROD-000513,TOY-00513-920,Barbie Collector's Stuffed Animal,Barbie,Toys & Games,Building Toys,Collector's Stuffed Animal by Barbie. High-quality retail product with excellent durability and performance. Perfect for everyday use.,60.55,50,30.27,USD,4021,In Stock,3.3,4896,18.42,Multicolor,XL,No,No,No,2022-07-16,"toys & games, barbie, stuffed animal, collector's",https://images.retail-demo.com/toys-games/stuffed-animal-3.jpg,https://retail-demo.com/products/prod-000513
PROD-000419,SPO-00419-713,Fitbit Lightweight Trail Running Shoes,Fitbit,Sports & Outdoors,Cycling,Lightweight Trail Running Shoes by Fitbit. High-quality retail product with excellent durability and performance. Perfect for everyday use.,43.55,40,26.13,USD,1776,In Stock,4.3,13693,3.13,White,S,No,No,Yes,2023-01-14,"sports & outdoors, fitbit, trail running shoes, lightweight",https://images.retail-demo.com/sports-outdoors/trail-running-shoes-1.jpg,https://retail-demo.com/products/prod-000419
PROD-000222,HOM-00222-372,Floyd Farmhouse Wall Sconce,Floyd,Home & Furniture,Lighting,Farmhouse Wall Sconce by Floyd. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1999.21,0,1999.21,USD,1975,In Stock,3.2,10767,20.43,Multicolor,10,Yes,Yes,No,2024-03-06,"home & furniture, floyd, wall sconce, farmhouse",https://images.retail-demo.com/home-furniture/wall-sconce-3.jpg,https://retail-demo.com/products/prod-000222
